"Row.Labels","Feeding.habits","event_duration_seconds","low_frequency_hertz","high_frequency_hertz","common_name_tags","tag_number","other_tags","event_start_date_australia_brisbane_10_00","event_start_time_australia_brisbane_10_00","listen_url","long","lat","treatment","point_name"
"chestnut rumped thornbill","insectivore",9.2373,4312.5,7125,"49:Chestnut-rumped Thornbill","49","","2017-09-24","08:06:50","http://api.ecosounds.org/listen/463004?start=7230&end=7260",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",1.7493,3515.625,6843.75,"49:Chestnut-rumped Thornbill","49","","2017-09-24","07:57:45","http://api.ecosounds.org/listen/463004?start=6690&end=6720",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",1.6,3187.5,6843.75,"49:Chestnut-rumped Thornbill","49","","2017-09-24","07:43:37","http://api.ecosounds.org/listen/463004?start=5850&end=5880",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",5.2907,4875,7828.125,"49:Chestnut-rumped Thornbill","49","","2017-09-21","08:33:03","http://api.ecosounds.org/listen/463011?start=8640&end=8670",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",6.6134,3609.375,8390.625,"49:Chestnut-rumped Thornbill","49","","2017-09-21","07:46:00","http://api.ecosounds.org/listen/463011?start=5820&end=5850",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",5.312,4921.875,7828.125,"49:Chestnut-rumped Thornbill","49","","2017-09-21","07:31:01","http://api.ecosounds.org/listen/463011?start=4920&end=4950",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",0.832,6046.875,7359.375,"49:Chestnut-rumped Thornbill","49","","2017-09-21","07:07:08","http://api.ecosounds.org/listen/463011?start=3480&end=3510",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",2.7946,4171.875,7500,"49:Chestnut-rumped Thornbill","49","","2017-09-21","06:18:00","http://api.ecosounds.org/listen/463011?start=540&end=570",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",2.176,4312.5,7218.75,"49:Chestnut-rumped Thornbill","49","","2017-09-18","09:00:05","http://api.ecosounds.org/listen/462986?start=10020&end=10050",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",2.1973,4218.75,6703.125,"49:Chestnut-rumped Thornbill","49","","2017-09-18","08:13:06","http://api.ecosounds.org/listen/462986?start=7200&end=7230",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",1.024,5015.625,7171.875,"49:Chestnut-rumped Thornbill","49","","2017-09-18","07:59:10","http://api.ecosounds.org/listen/462986?start=6360&end=6390",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",1.024,4875,6468.75,"49:Chestnut-rumped Thornbill","49","","2017-09-18","06:27:00","http://api.ecosounds.org/listen/462986?start=840&end=870",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",1.408,4640.625,7406.25,"49:Chestnut-rumped Thornbill","49","","2017-09-18","06:22:14","http://api.ecosounds.org/listen/462986?start=540&end=570",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",1.0453,4875,7171.875,"49:Chestnut-rumped Thornbill","49","","2017-09-18","06:18:58","http://api.ecosounds.org/listen/462986?start=330&end=360",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",3.6693,4687.5,7968.75,"49:Chestnut-rumped Thornbill","49","","2017-09-16","06:29:04","http://api.ecosounds.org/listen/463009?start=840&end=870",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",2.496,4546.875,6890.625,"49:Chestnut-rumped Thornbill","49","","2017-09-16","06:24:08","http://api.ecosounds.org/listen/463009?start=540&end=570",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",3.4347,4125,8437.5,"49:Chestnut-rumped Thornbill","49","","2017-09-16","06:20:37","http://api.ecosounds.org/listen/463009?start=330&end=360",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",1.3866,4125,6984.375,"49:Chestnut-rumped Thornbill","49","","2017-09-12","09:19:27","http://api.ecosounds.org/listen/463012?start=10740&end=10770",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",0.8107,5671.875,8765.625,"49:Chestnut-rumped Thornbill","49","","2017-09-12","08:44:51","http://api.ecosounds.org/listen/463012?start=8670&end=8700",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",0.5546,4078.125,7218.75,"49:Chestnut-rumped Thornbill","49","","2017-09-12","08:06:29","http://api.ecosounds.org/listen/463012?start=6360&end=6390",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",1.1733,3234.375,8578.125,"49:Chestnut-rumped Thornbill","49","","2017-09-12","08:01:14","http://api.ecosounds.org/listen/463012?start=6060&end=6090",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",1.024,5812.5,8531.25,"49:Chestnut-rumped Thornbill","49","","2017-09-12","07:57:07","http://api.ecosounds.org/listen/463012?start=5820&end=5850",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",6.144,4593.75,7781.25,"49:Chestnut-rumped Thornbill","49","","2017-09-12","07:42:00","http://api.ecosounds.org/listen/463012?start=4920&end=4950",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",1.728,4218.75,7781.25,"49:Chestnut-rumped Thornbill","49","","2017-09-12","07:24:08","http://api.ecosounds.org/listen/463012?start=3840&end=3870",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",1.3013,4171.875,6843.75,"49:Chestnut-rumped Thornbill","49","","2017-09-12","07:22:12","http://api.ecosounds.org/listen/463012?start=3720&end=3750",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",1.9626,4687.5,7218.75,"49:Chestnut-rumped Thornbill","49","","2017-09-12","06:41:51","http://api.ecosounds.org/listen/463012?start=1290&end=1320",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",4.416,4875,7265.625,"49:Chestnut-rumped Thornbill","49","","2017-09-12","06:25:00","http://api.ecosounds.org/listen/463012?start=300&end=330",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",2.2187,3562.5,7734.375,"49:Chestnut-rumped Thornbill","49","","2017-09-10","08:22:01","http://api.ecosounds.org/listen/463014?start=7200&end=7230",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",3.904,4500,7312.5,"49:Chestnut-rumped Thornbill","49","","2017-09-10","08:13:01","http://api.ecosounds.org/listen/463014?start=6660&end=6690",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",1.7493,4500,7218.75,"49:Chestnut-rumped Thornbill","49","","2017-09-10","08:08:05","http://api.ecosounds.org/listen/463014?start=6360&end=6390",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",1.408,4968.75,7171.875,"49:Chestnut-rumped Thornbill","49","","2017-09-10","08:03:44","http://api.ecosounds.org/listen/463014?start=6090&end=6120",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",1.856,5625,8296.875,"49:Chestnut-rumped Thornbill","49","","2017-09-10","07:59:32","http://api.ecosounds.org/listen/463014?start=5850&end=5880",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",2.8373,3796.875,7875,"49:Chestnut-rumped Thornbill","49","","2017-09-10","07:44:11","http://api.ecosounds.org/listen/463014?start=4920&end=4950",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",2.9013,3703.125,7031.25,"49:Chestnut-rumped Thornbill","49","","2017-09-10","07:24:15","http://api.ecosounds.org/listen/463014?start=3720&end=3750",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",2.7093,3750,8343.75,"49:Chestnut-rumped Thornbill","49","","2017-09-10","06:43:04","http://api.ecosounds.org/listen/463014?start=1260&end=1290",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",2.7733,4218.75,8390.625,"49:Chestnut-rumped Thornbill","49","","2017-09-10","06:36:55","http://api.ecosounds.org/listen/463014?start=870&end=900",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",2.1974,3609.375,7078.125,"49:Chestnut-rumped Thornbill","49","","2017-09-08","08:24:01","http://api.ecosounds.org/listen/463001?start=7200&end=7230",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",1.5573,4687.5,8156.25,"49:Chestnut-rumped Thornbill","49","","2017-09-08","08:15:06","http://api.ecosounds.org/listen/463001?start=6660&end=6690",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",1.9414,4031.25,8812.5,"49:Chestnut-rumped Thornbill","49","","2017-09-08","08:10:14","http://api.ecosounds.org/listen/463001?start=6360&end=6390",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",8.5333,4453.125,7921.875,"49:Chestnut-rumped Thornbill","49","","2017-09-08","08:05:00","http://api.ecosounds.org/listen/463001?start=6060&end=6090",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",2.112,4406.25,7359.375,"49:Chestnut-rumped Thornbill","49","","2017-09-08","07:22:13","http://api.ecosounds.org/listen/463001?start=3480&end=3510",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",5.184,4312.5,7500,"49:Chestnut-rumped Thornbill","49","","2017-09-08","07:08:01","http://api.ecosounds.org/listen/463001?start=2640&end=2670",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",2.1973,3609.375,8390.625,"49:Chestnut-rumped Thornbill","49","","2017-09-08","07:01:07","http://api.ecosounds.org/listen/463001?start=2220&end=2250",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",5.2053,3984.375,7875,"49:Chestnut-rumped Thornbill","49","","2017-09-08","06:45:07","http://api.ecosounds.org/listen/463001?start=1260&end=1290",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",2.5387,4781.25,8203.125,"49:Chestnut-rumped Thornbill","49","","2017-09-08","06:38:23","http://api.ecosounds.org/listen/463001?start=840&end=870",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",4.2026,4828.125,7406.25,"49:Chestnut-rumped Thornbill","49","","2017-09-07","09:12:00","http://api.ecosounds.org/listen/463015?start=10020&end=10050",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",0.6827,3562.5,7640.625,"49:Chestnut-rumped Thornbill","49","","2017-09-07","08:25:05","http://api.ecosounds.org/listen/463015?start=7200&end=7230",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",1.1094,5015.625,7265.625,"49:Chestnut-rumped Thornbill","49","","2017-09-07","08:16:01","http://api.ecosounds.org/listen/463015?start=6660&end=6690",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",6.5493,4453.125,7828.125,"49:Chestnut-rumped Thornbill","49","","2017-09-07","08:11:00","http://api.ecosounds.org/listen/463015?start=6360&end=6390",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",1.856,5015.625,7921.875,"49:Chestnut-rumped Thornbill","49","","2017-09-07","08:06:00","http://api.ecosounds.org/listen/463015?start=6060&end=6090",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",5.7387,4968.75,8718.75,"49:Chestnut-rumped Thornbill","49","","2017-09-07","08:02:11","http://api.ecosounds.org/listen/463015?start=5820&end=5850",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",3.3494,5343.75,7687.5,"49:Chestnut-rumped Thornbill","49","","2017-09-07","07:47:34","http://api.ecosounds.org/listen/463015?start=4950&end=4980",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",2.0267,4875,7875,"49:Chestnut-rumped Thornbill","49","","2017-09-07","07:29:02","http://api.ecosounds.org/listen/463015?start=3840&end=3870",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",2.1973,3984.375,8390.625,"49:Chestnut-rumped Thornbill","49","","2017-09-07","07:27:02","http://api.ecosounds.org/listen/463015?start=3720&end=3750",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",2.2186,4593.75,7640.625,"49:Chestnut-rumped Thornbill","49","","2017-09-07","07:23:05","http://api.ecosounds.org/listen/463015?start=3480&end=3510",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",1.2586,3937.5,7406.25,"49:Chestnut-rumped Thornbill","49","","2017-09-07","07:09:47","http://api.ecosounds.org/listen/463015?start=2670&end=2700",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",3.2427,4640.625,7218.75,"49:Chestnut-rumped Thornbill","49","","2017-09-07","06:46:02","http://api.ecosounds.org/listen/463015?start=1260&end=1290",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",2.9654,4687.5,7171.875,"49:Chestnut-rumped Thornbill","49","","2017-09-05","08:52:05","http://api.ecosounds.org/listen/462979?start=8640&end=8670",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",1.088,4734.375,7968.75,"49:Chestnut-rumped Thornbill","49","","2017-09-05","08:49:00","http://api.ecosounds.org/listen/462979?start=8460&end=8490",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",3.1574,4593.75,7828.125,"49:Chestnut-rumped Thornbill","49","","2017-09-05","07:50:10","http://api.ecosounds.org/listen/462979?start=4920&end=4950",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",1.6,4265.625,7640.625,"49:Chestnut-rumped Thornbill","49","","2017-09-05","06:49:08","http://api.ecosounds.org/listen/462979?start=1260&end=1290",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",2.4534,4171.875,7781.25,"49:Chestnut-rumped Thornbill","49","","2017-09-04","08:06:56","http://api.ecosounds.org/listen/462999?start=5850&end=5880",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",1.3227,5765.625,7640.625,"49:Chestnut-rumped Thornbill","49","","2017-09-04","07:13:10","http://api.ecosounds.org/listen/462999?start=2640&end=2670",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",5.696,4593.75,7031.25,"49:Chestnut-rumped Thornbill","49","","2017-09-04","06:50:04","http://api.ecosounds.org/listen/462999?start=1260&end=1290",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",2.88,5015.625,8250,"49:Chestnut-rumped Thornbill","49","","2017-09-04","06:43:22","http://api.ecosounds.org/listen/462999?start=840&end=870",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",1.152,4875,7312.5,"49:Chestnut-rumped Thornbill","49","","2017-09-02","06:45:00","http://api.ecosounds.org/listen/462992?start=840&end=870",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",1.0027,4312.5,7781.25,"49:Chestnut-rumped Thornbill","49","","2017-09-01","09:31:07","http://api.ecosounds.org/listen/463013?start=10740&end=10770",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",1.3227,5015.625,7500,"49:Chestnut-rumped Thornbill","49","","2017-09-01","09:19:09","http://api.ecosounds.org/listen/463013?start=10020&end=10050",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",1.536,4218.75,6937.5,"49:Chestnut-rumped Thornbill","49","","2017-09-01","08:56:00","http://api.ecosounds.org/listen/463013?start=8640&end=8670",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",1.7066,4500,8625,"49:Chestnut-rumped Thornbill","49","","2017-09-01","08:32:00","http://api.ecosounds.org/listen/463013?start=7200&end=7230",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",2.624,4406.25,8343.75,"49:Chestnut-rumped Thornbill","49","","2017-09-01","08:23:04","http://api.ecosounds.org/listen/463013?start=6660&end=6690",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",11.136,5062.5,7781.25,"49:Chestnut-rumped Thornbill","49","","2017-09-01","08:18:02","http://api.ecosounds.org/listen/463013?start=6360&end=6390",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",10.56,4593.75,8203.125,"49:Chestnut-rumped Thornbill","49","","2017-09-01","08:13:03","http://api.ecosounds.org/listen/463013?start=6060&end=6090",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",4.4587,3609.375,7968.75,"49:Chestnut-rumped Thornbill","49","","2017-09-01","08:09:01","http://api.ecosounds.org/listen/463013?start=5820&end=5850",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",6.016,750,2953.125,"49:Chestnut-rumped Thornbill","49","","2017-09-01","07:36:23","http://api.ecosounds.org/listen/463013?start=3840&end=3870",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",11.904,2578.125,8015.625,"49:Chestnut-rumped Thornbill","49","","2017-09-01","07:36:04","http://api.ecosounds.org/listen/463013?start=3840&end=3870",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",6.656,4687.5,7640.625,"49:Chestnut-rumped Thornbill","49","","2017-09-01","07:34:00","http://api.ecosounds.org/listen/463013?start=3720&end=3750",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",1.2374,5437.5,6609.375,"49:Chestnut-rumped Thornbill","49","","2017-09-01","07:30:05","http://api.ecosounds.org/listen/463013?start=3480&end=3510",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",6.016,5390.625,8156.25,"49:Chestnut-rumped Thornbill","49","","2017-08-30","08:58:01","http://api.ecosounds.org/listen/463016?start=8640&end=8670",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",5.7387,3890.625,8015.625,"49:Chestnut-rumped Thornbill","49","","2017-08-30","08:20:00","http://api.ecosounds.org/listen/463016?start=6360&end=6390",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",1.4293,5765.625,8203.125,"49:Chestnut-rumped Thornbill","49","","2017-08-30","08:15:02","http://api.ecosounds.org/listen/463016?start=6060&end=6090",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",4.864,4218.75,7359.375,"49:Chestnut-rumped Thornbill","49","","2017-08-30","08:11:01","http://api.ecosounds.org/listen/463016?start=5820&end=5850",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",1.3226,4828.125,7500,"49:Chestnut-rumped Thornbill","49","","2017-08-30","07:56:10","http://api.ecosounds.org/listen/463016?start=4920&end=4950",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",0.896,3750,8578.125,"49:Chestnut-rumped Thornbill","49","","2017-08-30","07:36:02","http://api.ecosounds.org/listen/463016?start=3720&end=3750",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",2.176,3750,6328.125,"49:Chestnut-rumped Thornbill","49","","2017-08-30","07:32:35","http://api.ecosounds.org/listen/463016?start=3510&end=3540",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",1.216,4828.125,7781.25,"49:Chestnut-rumped Thornbill","49","","2017-08-30","07:18:02","http://api.ecosounds.org/listen/463016?start=2640&end=2670",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",0.8533,4218.75,7406.25,"49:Chestnut-rumped Thornbill","49","","2017-08-30","07:11:10","http://api.ecosounds.org/listen/463016?start=2220&end=2250",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",1.5573,4500,7078.125,"49:Chestnut-rumped Thornbill","49","","2017-08-30","06:43:09","http://api.ecosounds.org/listen/463016?start=540&end=570",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",6.2934,4125,6609.375,"49:Chestnut-rumped Thornbill","49","","2017-08-30","06:39:11","http://api.ecosounds.org/listen/463016?start=300&end=330",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",1.152,6000,8015.625,"49:Chestnut-rumped Thornbill","49","","2017-08-29","09:22:00","http://api.ecosounds.org/listen/463008?start=10020&end=10050",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",2.2613,4968.75,7640.625,"49:Chestnut-rumped Thornbill","49","","2017-08-29","08:35:09","http://api.ecosounds.org/listen/463008?start=7200&end=7230",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",7.7226,5109.375,7593.75,"49:Chestnut-rumped Thornbill","49","","2017-08-29","08:16:00","http://api.ecosounds.org/listen/463008?start=6060&end=6090",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",6.6133,3984.375,7500,"49:Chestnut-rumped Thornbill","49","","2017-08-29","08:12:01","http://api.ecosounds.org/listen/463008?start=5820&end=5850",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",9.664,3937.5,7406.25,"49:Chestnut-rumped Thornbill","49","","2017-08-29","07:39:00","http://api.ecosounds.org/listen/463008?start=3840&end=3870",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",2.3893,4734.375,7171.875,"49:Chestnut-rumped Thornbill","49","","2017-08-29","07:37:49","http://api.ecosounds.org/listen/463008?start=3750&end=3780",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",4.4374,4687.5,7218.75,"49:Chestnut-rumped Thornbill","49","","2017-08-29","07:33:00","http://api.ecosounds.org/listen/463008?start=3480&end=3510",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",0.8746,4312.5,7453.125,"49:Chestnut-rumped Thornbill","49","","2017-08-29","07:19:05","http://api.ecosounds.org/listen/463008?start=2640&end=2670",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",1.5147,4734.375,7359.375,"49:Chestnut-rumped Thornbill","49","","2017-08-29","07:12:15","http://api.ecosounds.org/listen/463008?start=2220&end=2250",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",0.8533,5437.5,7125,"49:Chestnut-rumped Thornbill","49","","2017-08-29","06:40:04","http://api.ecosounds.org/listen/463008?start=300&end=330",145.537262,-27.956989,"intermediate","int_growth3"
"chestnut rumped thornbill","insectivore",3.4347,1921.875,7593.75,"49:Chestnut-rumped Thornbill","49","","2017-09-25","09:03:50","http://api.ecosounds.org/listen/460874?start=10770&end=10800",145.57821,-27.958167,"old","old_mulga1"
"chestnut rumped thornbill","insectivore",1.216,4078.125,7687.5,"49:Chestnut-rumped Thornbill","49","","2017-09-18","07:11:31","http://api.ecosounds.org/listen/460859?start=3510&end=3540",145.57821,-27.958167,"old","old_mulga1"
"chestnut rumped thornbill","insectivore",1.664,3890.625,8390.625,"49:Chestnut-rumped Thornbill","49","","2017-09-12","08:11:39","http://api.ecosounds.org/listen/460881?start=6690&end=6720",145.57821,-27.958167,"old","old_mulga1"
"chestnut rumped thornbill","insectivore",2.1333,3515.625,8343.75,"49:Chestnut-rumped Thornbill","49","","2017-09-10","08:46:57","http://api.ecosounds.org/listen/460868?start=8670&end=8700",145.57821,-27.958167,"old","old_mulga1"
"chestnut rumped thornbill","insectivore",2.8587,4265.625,8015.625,"49:Chestnut-rumped Thornbill","49","","2017-08-29","08:35:44","http://api.ecosounds.org/listen/460863?start=7230&end=7260",145.57821,-27.958167,"old","old_mulga1"
"chestnut rumped thornbill","insectivore",1.0667,4218.75,7734.375,"49:Chestnut-rumped Thornbill","49","","2017-08-29","06:56:11","http://api.ecosounds.org/listen/460863?start=1260&end=1290",145.57821,-27.958167,"old","old_mulga1"
"chestnut rumped thornbill","insectivore",1.3867,4875,8062.5,"49:Chestnut-rumped Thornbill","49","","2017-09-25","08:28:00","http://api.ecosounds.org/listen/460874?start=8640&end=8670",145.57821,-27.958167,"old","old_mulga1"
"chestnut rumped thornbill","insectivore",2.88,5859.375,8531.25,"49:Chestnut-rumped Thornbill","49","","2017-09-25","08:25:06","http://api.ecosounds.org/listen/460874?start=8460&end=8490",145.57821,-27.958167,"old","old_mulga1"
"chestnut rumped thornbill","insectivore",6.848,5062.5,8625,"49:Chestnut-rumped Thornbill","49","","2017-09-25","08:21:47","http://api.ecosounds.org/listen/460874?start=8250&end=8280",145.57821,-27.958167,"old","old_mulga1"
"chestnut rumped thornbill","insectivore",2.368,3843.75,7640.625,"49:Chestnut-rumped Thornbill","49","","2017-09-25","07:50:11","http://api.ecosounds.org/listen/460874?start=6360&end=6390",145.57821,-27.958167,"old","old_mulga1"
"chestnut rumped thornbill","insectivore",4.6507,4171.875,8390.625,"49:Chestnut-rumped Thornbill","49","","2017-09-25","07:06:00","http://api.ecosounds.org/listen/460874?start=3720&end=3750",145.57821,-27.958167,"old","old_mulga1"
"chestnut rumped thornbill","insectivore",1.472,6843.75,8109.375,"49:Chestnut-rumped Thornbill","49","","2017-09-25","06:25:33","http://api.ecosounds.org/listen/460874?start=1290&end=1320",145.57821,-27.958167,"old","old_mulga1"
"chestnut rumped thornbill","insectivore",1.1093,5343.75,8296.875,"49:Chestnut-rumped Thornbill","49","","2017-09-25","06:09:32","http://api.ecosounds.org/listen/460874?start=330&end=360",145.57821,-27.958167,"old","old_mulga1"
"chestnut rumped thornbill","insectivore",2.0694,3796.875,8109.375,"49:Chestnut-rumped Thornbill","49","","2017-09-16","09:14:02","http://api.ecosounds.org/listen/460870?start=10740&end=10770",145.57821,-27.958167,"old","old_mulga1"
"chestnut rumped thornbill","insectivore",3.6266,3703.125,8343.75,"49:Chestnut-rumped Thornbill","49","","2017-09-16","09:02:12","http://api.ecosounds.org/listen/460870?start=10020&end=10050",145.57821,-27.958167,"old","old_mulga1"
"chestnut rumped thornbill","insectivore",0.8746,5765.625,8015.625,"49:Chestnut-rumped Thornbill","49","","2017-09-16","08:39:30","http://api.ecosounds.org/listen/460870?start=8670&end=8700",145.57821,-27.958167,"old","old_mulga1"
"chestnut rumped thornbill","insectivore",1.728,5109.375,7171.875,"49:Chestnut-rumped Thornbill","49","","2017-09-16","08:06:35","http://api.ecosounds.org/listen/460870?start=6690&end=6720",145.57821,-27.958167,"old","old_mulga1"
"chestnut rumped thornbill","insectivore",1.1093,4687.5,7640.625,"49:Chestnut-rumped Thornbill","49","","2017-09-16","08:01:01","http://api.ecosounds.org/listen/460870?start=6360&end=6390",145.57821,-27.958167,"old","old_mulga1"
"chestnut rumped thornbill","insectivore",1.152,4031.25,7640.625,"49:Chestnut-rumped Thornbill","49","","2017-09-16","07:17:55","http://api.ecosounds.org/listen/460870?start=3750&end=3780",145.57821,-27.958167,"old","old_mulga1"
